[2014/07/07 18:58:29] Start running sift_encode_fc_sge(trecvidmed13, video-bg, fspace, hesaff, 256, 80, 0, 2810, 2862)
[2014/07/11 15:42:53] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14629, 14681). Elapsed time: 00:00:03
[2014/07/11 15:42:53] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12986, 13038)
[2014/07/11 15:42:53] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14046, 14098)
[2014/07/11 15:42:53] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14470, 14522). Elapsed time: 00:00:03
[2014/07/11 15:42:53] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12615, 12667). Elapsed time: 00:00:04
[2014/07/11 15:42:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13039, 13091). Elapsed time: 00:00:03
[2014/07/11 15:42:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14152, 14204)
[2014/07/11 15:42:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14894, 14946). Elapsed time: 00:00:03
[2014/07/11 15:42:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13463, 13515)
[2014/07/11 15:42:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13622, 13674)
[2014/07/11 15:42:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14576, 14628)
[2014/07/11 15:42:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13357, 13409). Elapsed time: 00:00:03
[2014/07/11 15:42:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13781, 13833)
. Elapsed time: 00:00:03
[2014/07/11 15:42:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13092, 13144)
[2014/07/11 15:42:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12880, 12932). Elapsed time: 00:00:04
[2014/07/11 15:42:55] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13940, 13992)
. Elapsed time: 00:00:03
[2014/07/11 15:42:55] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14841, 14893). Elapsed time: 00:00:05
[2014/07/11 15:42:56] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13410, 13462). Elapsed time: 00:00:07
[2014/07/11 15:43:03] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12562, 12614). Elapsed time: 00:00:10
[2014/07/11 15:43:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12986, 13038). Elapsed time: 00:00:10
[2014/07/11 15:43:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14046, 14098). Elapsed time: 00:00:10
[2014/07/11 15:43:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13622, 13674). Elapsed time: 00:00:10
[2014/07/11 15:43:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13463, 13515). Elapsed time: 00:00:10
[2014/07/11 15:43:05] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12774, 12826). Elapsed time: 00:00:10
[2014/07/11 15:43:05] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13569, 13621). Elapsed time: 00:00:10
[2014/07/11 15:43:05] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14152, 14204). Elapsed time: 00:00:11
[2014/07/11 15:43:05] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14576, 14628). Elapsed time: 00:00:11
[2014/07/11 15:43:05] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13781, 13833). Elapsed time: 00:00:10
[2014/07/11 15:43:05] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13940, 13992). Elapsed time: 00:00:10
[2014/07/11 15:43:06] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13092, 13144). Elapsed time: 00:00:11
[2014/07/11 15:43:08] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14311, 14363). Elapsed time: 00:00:13
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 9361, 9984)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 10609, 11232)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1249, 1872)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2497, 3120)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 18721, 19344)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 23713, 24336)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 11233, 11856)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 24337, 24928)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 21217, 21840)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13105, 13728)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 21841, 22464)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 19345, 19968)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 19969, 20592)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3121, 3744)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 11857, 12480)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14977, 15600)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 625, 1248)
[2014/07/11 16:19:20] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4993, 5616)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 15601, 16224)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1873, 2496)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 16849, 17472)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12481, 13104)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 8737, 9360)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 18097, 18720)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 9985, 10608)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6865, 7488)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13729, 14352)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5617, 6240)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 7489, 8112)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4369, 4992)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 8113, 8736)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14353, 14976)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 20593, 21216)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 16225, 16848)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 23089, 23712)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6241, 6864)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 22465, 23088)
[2014/07/11 16:19:21] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1, 624)
[2014/07/11 16:19:22] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3745, 4368)
[2014/07/11 16:19:22] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 17473, 18096)
[2014/07/11 16:19:29] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 11233, 11856). Elapsed time: 00:00:08
[2014/07/11 16:19:31] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14977, 15600). Elapsed time: 00:00:10
[2014/07/11 16:19:32] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13729, 14352). Elapsed time: 00:00:10
[2014/07/11 16:19:33] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 11857, 12480). Elapsed time: 00:00:11
[2014/07/11 16:19:33] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 10609, 11232). Elapsed time: 00:00:12
[2014/07/11 16:19:33] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 12481, 13104). Elapsed time: 00:00:12
[2014/07/11 16:19:33] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 13105, 13728). Elapsed time: 00:00:12
[2014/07/11 16:19:34] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 14353, 14976). Elapsed time: 00:00:11
[2014/07/11 20:55:37] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4993, 5616). Elapsed time: 04:36:16
[2014/07/11 21:45:45] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1249, 1872). Elapsed time: 05:26:24
[2014/07/11 22:51:02] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3745, 4368). Elapsed time: 06:31:37
[2014/07/11 22:56:32] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 5617, 6240). Elapsed time: 06:37:10
[2014/07/11 23:23:16] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4369, 4992). Elapsed time: 07:03:54
[2014/07/11 23:49:13] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1, 624). Elapsed time: 07:29:49
[2014/07/12 00:09:01] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6241, 6864). Elapsed time: 07:49:38
[2014/07/12 00:15:54] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2497, 3120). Elapsed time: 07:56:33
[2014/07/12 00:40:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1873, 2496). Elapsed time: 08:20:56
[2014/07/12 01:34:06] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 625, 1248). Elapsed time: 09:14:45
[2014/07/12 01:49:35] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 6865, 7488). Elapsed time: 09:30:13
[2014/07/12 01:52:32] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3121, 3744). Elapsed time: 09:33:11
[2014/07/12 02:22:02] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 8113, 8736). Elapsed time: 10:02:40
[2014/07/12 05:14:10] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 24337, 24928). Elapsed time: 12:54:49
[2014/07/12 05:45:50] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 7489, 8112). Elapsed time: 13:26:28
[2014/07/12 06:58:18] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 23713, 24336). Elapsed time: 14:38:56
[2014/07/12 06:59:12] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 22465, 23088). Elapsed time: 14:39:49
[2014/07/12 07:03:40] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 21841, 22464). Elapsed time: 14:44:19
[2014/07/12 08:03:32] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 8737, 9360). Elapsed time: 15:44:11
[2014/07/12 09:26:13] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 9361, 9984). Elapsed time: 17:06:52
[2014/07/12 10:17:08] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 19969, 20592). Elapsed time: 17:57:47
[2014/07/12 10:31:34] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 23089, 23712). Elapsed time: 18:12:11
[2014/07/12 10:51:00] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 18721, 19344). Elapsed time: 18:31:39
[2014/07/12 11:35:49] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 15601, 16224). Elapsed time: 19:16:28
[2014/07/12 11:38:58] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 19345, 19968). Elapsed time: 19:19:37
[2014/07/12 12:11:19] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 9985, 10608). Elapsed time: 19:51:57
[2014/07/12 12:18:42] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 21217, 21840). Elapsed time: 19:59:21
[2014/07/12 12:34:48] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 16849, 17472). Elapsed time: 20:15:27
[2014/07/12 12:35:44] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 18097, 18720). Elapsed time: 20:16:23
[2014/07/12 12:52:19] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 17473, 18096). Elapsed time: 20:32:55
[2014/07/12 13:23:22] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 20593, 21216). Elapsed time: 21:03:58
[2014/07/12 14:45:46] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 16225, 16848). Elapsed time: 22:26:24
[2014/07/17 17:38:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2227, 2279)
[2014/07/17 17:38:54] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1697, 1749)
[2014/07/17 17:38:55] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1644, 1696)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 955, 1007)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1856, 1908)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1167, 1219)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 902, 954)
)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1432, 1484)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 425, 477)
)
/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1008, 1060)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2174, 2226[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 796, 848)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1485, 1537[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1803, 1855)
)
[2014/07/17 17:38:56] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1273, 1325)
[2014/07/17 17:38:57] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 637, 689)
[2014/07/17 17:38:57] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 266, 318)
[2014/07/17 17:38:59] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1220, 1272)
[2014/07/17 17:39:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 584, 636). Elapsed time: 00:00:07
[2014/07/17 17:39:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 902, 954). Elapsed time: 00:00:07
[2014/07/17 17:39:04] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1432, 1484). Elapsed time: 00:00:07
[2014/07/17 17:39:07] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1591, 1643). Elapsed time: 00:00:10
[2014/07/17 17:39:12] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 637, 689). Elapsed time: 00:00:12
[2014/07/17 17:39:12] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 425, 477). Elapsed time: 00:00:14
[2014/07/17 17:39:12] Finish running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1273, 1325). Elapsed time: 00:00:13
[2014/07/17 17:39:14] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3022, 3074)
[2014/07/17 17:39:14] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3764, 3816)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3128, 3180)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4612, 4664)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2969, 3021)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 849, 901)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3075, 3127)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3605, 3657)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 1538, 1590)
[2014/07/17 17:39:15] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 319, 371)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3287, 3339)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2651, 2703)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2492, 2544)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3181, 3233)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4135, 4187)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 2598, 2650)
[2014/07/17 17:39:16] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 3976, 4028)
[2014/07/17 17:39:17] Start running sift_encode_fc_sge(trecvidmed13, video-bg, covdet, hessian, 256, 80, 0, 4400, 4452)
